discovery_probe	control 44	control 18	control 59	control 56	control 61	control 65	control 73	control 49	control 38	control 15	control 40	control 11	control 89	control 87	control 55	control 24	control 46	control 22	control 54	control 76	control 63	control 35	control 28	control 30	control 81	control 74	control 57	control 13	control 53	control 4	control 71	control 20	control 2	control 85	control 33	tumor   27	tumor   84	tumor   47	tumor   12	tumor   1	tumor   34	tumor   80	tumor   3	tumor   31	tumor   83	tumor   5	tumor   78	tumor   37	tumor   50	tumor   23	tumor   66	tumor   41	tumor   36	tumor   6	tumor   14	tumor   17	tumor   62	tumor   52	tumor   25	tumor   39	tumor   16	tumor   72	tumor   58	tumor   86	tumor   21	tumor   19	tumor   70	tumor   77	tumor   90	tumor   75
225655_at                  	4.41688373626373	4.40274142857143	5.0206789010989	5.23628241758242	4.70015483516483	5.11128263736264	4.13766340659341	4.39107934065934	5.31351708791209	4.47744175824176	4.79151868131868	4.68387098901099	4.71652725274725	4.55150164835165	5.82164	4.38733032967033	5.29177901098901	5.03938626373626	5.17046362637363	5.27124648351648	4.32711835164835	4.89619340659341	5.02016461538462	5.08687703296703	4.10392340659341	4.73354153846154	4.74904703296703	4.26101725274725	4.81464538461539	5.21977252747253	5.16860428571429	4.63981923076923	4.58509505494505	4.6410978021978	4.60109098901099	8.7273421978022	6.50310483516483	8.87377406593406	9.39582890109891	9.90961010989011	7.13826681318681	7.74984945054945	9.29730835164835	8.99276076923077	8.29455989010989	6.92971274725275	6.9977078021978	8.23891846153846	7.58592439560439	7.27790362637363	9.19569967032967	8.59526120879121	8.47016901098901	9.28335725274725	8.69668648351649	7.77999527472527	7.80287626373627	9.27874208791209	8.67582406593407	7.4374356043956	9.08389241758242	9.02265703296703	7.13481461538461	8.48380472527472	7.74281846153846	7.4263843956044	9.3207032967033	7.94972362637363	7.53933901098901	8.14727582417582
209408_at                  	5.19325494505495	5.05675252747253	5.60152054945055	5.63185483516483	4.9657510989011	5.42129747252747	5.1791489010989	5.21928296703297	5.2871021978022	4.37598549450549	5.25451274725275	4.40710087912088	5.06770252747253	4.88236428571429	5.38658406593407	4.79880934065934	5.57156758241758	4.93259582417582	5.89095241758242	5.31740175824176	3.97402263736264	5.40434912087912	4.98934362637363	5.56229857142857	5.11187	4.85694296703297	4.58079395604396	4.80622934065934	4.80971956043956	6.11802516483516	5.22853340659341	4.83217373626374	5.06558857142857	4.41710197802198	5.08978824175824	8.08422318681319	7.10080252747252	10.5043285714286	8.53797560439561	8.58774505494505	6.92055076923077	8.14539846153846	9.95867945054945	8.48356307692308	8.10112934065934	7.03812626373626	7.68409472527473	8.77618538461538	8.27746527472527	8.12739043956044	7.47538153846154	8.87989703296703	8.90386868131868	8.82202604395604	9.39149076923077	8.51235516483516	7.95754274725275	9.0920834065934	8.46232813186813	7.93582681318682	8.18015505494505	8.79948758241759	7.97723192307692	9.24238241758242	6.98048340659341	7.19509802197802	9.5506354945055	8.55912868131868	7.68514527472527	7.48832813186813
219230_at                  	12.0832582417582	11.6151747252747	8.95538626373626	10.9890241758242	10.7552879120879	6.89950945054945	9.41872241758241	11.428521978022	10.9180692307692	11.2330681318681	7.38119472527473	11.0725175824176	10.1174802197802	11.0203384615385	8.30356846153846	11.9408153846154	11.5832637362637	9.44770846153846	11.0639923076923	10.5266642857143	10.7065153846154	10.7622593406593	11.8562967032967	8.44806208791209	11.3798252747253	11.2243945054945	10.2055877472527	10.4172406593407	7.21306197802198	10.2044946153846	10.896067032967	11.3781714285714	11.6111714285714	11.2097417582418	9.81405769230769	7.23691516483517	5.30253054945055	4.55645021978022	4.71969516483517	4.52150835164835	7.22547516483516	6.01836131868132	4.65777521978022	4.55405450549451	4.35884901098901	6.42962923076923	4.32475967032967	4.63545857142857	3.96305131868132	6.04843373626373	9.98879516483516	5.35358593406593	4.43201494505495	3.58434802197802	4.3054767032967	6.16513494505494	4.86514802197803	4.12971857142857	4.77928791208791	4.4869410989011	4.78501615384616	4.49312285714286	5.61991604395605	6.20234758241758	5.46738912087912	4.52089494505495	5.09807912087912	4.54866076923077	4.72641483516484	5.04868406593407
230360_at                  	8.93136395604396	8.7597967032967	6.77661813186813	6.80061593406593	9.51325153846154	8.2295767032967	9.15558582417583	7.99298153846154	8.49954582417583	7.89763956043956	10.490043956044	8.41783186813187	8.98139043956043	9.14047274725275	7.1542567032967	7.65074956043956	8.30953725274726	7.76668813186813	9.36154549450549	8.46053241758242	8.0118389010989	9.84523714285715	8.05941318681319	8.07262307692308	8.14654098901099	8.16044956043956	9.25167824175824	7.65197021978022	8.56828483516483	9.69571142857143	8.84517604395605	8.71893846153846	10.0310636263736	9.43666252747253	8.32678417582418	5.75552604395604	5.85692846153846	4.90208142857143	4.67797505494505	4.70126582417582	6.89912263736264	5.03044945054945	4.7427978021978	4.92338813186813	6.2681565934066	6.70755472527472	4.97967895604395	5.84287010989011	5.65049813186813	5.22191406593407	5.45343637362637	6.47345494505494	5.26062736263736	4.71969516483517	4.72917692307692	7.10403912087912	5.12449681318681	4.4674521978022	5.00913549450549	5.26870879120879	4.59799197802198	4.69020307692308	5.51410076923077	5.2597056043956	5.50851846153846	4.79332923076923	5.06287208791209	5.25937098901099	4.60419126373626	5.16043032967033
215918_s_at                	8.76353791208791	7.69414340659341	8.61358615384615	6.80662021978022	8.23170692307692	7.21691406593407	8.54770692307692	7.91181483516483	7.51971285714285	8.04172	6.66584461538462	8.49678494505494	8.10336494505495	8.32736318681319	6.73807395604395	7.41131043956044	8.01755164835165	8.28139131868132	7.49045648351649	8.06660901098901	8.41037274725275	8.23943648351649	7.99224021978022	6.37609901098901	8.12314362637363	7.89599021978022	8.28248835164835	7.87719131868132	6.5791543956044	8.11784241758242	7.88382324175825	7.78019494505495	8.66934274725274	8.57386384615385	7.5474845054945	5.17495571428572	4.4452743956044	5.27049945054945	5.55471483516484	4.99750230769231	6.69729692307692	5.5607321978022	4.41279527472527	4.62550197802198	4.88212626373626	4.49256296703297	4.82744593406593	4.89919395604395	5.47176241758242	5.56160197802198	4.43342956043956	5.28800648351648	6.29831593406594	4.98356450549451	5.64826703296703	5.48624197802198	5.96484494505495	7.42395912087912	4.72185582417582	4.54544395604396	5.72595142857143	4.74860516483516	5.22130846153846	5.46547450549451	4.58933978021978	5.93170450549451	5.02355021978022	5.77561131868132	4.83424175824176	5.11253428571429
1556037_s_at               	7.17247593406593	7.32265489010989	7.66113296703297	6.25208021978022	6.5045282967033	5.90583923076923	7.43918010989011	7.64259637362638	8.04621802197802	6.81325076923077	8.07404032967033	7.90054021978022	7.49939703296703	6.18245736263736	7.9164467032967	8.12138313186813	6.71732868131868	7.8724376923077	6.31929494505494	7.52795758241758	6.1260489010989	7.84433472527473	6.61423395604395	5.66088318681319	7.69076197802198	7.81759010989011	8.48332934065934	6.80132142857143	6.39992296703296	7.06138967032967	6.61105175824176	6.76262087912088	6.77535197802198	7.56340824175824	7.66198593406594	4.76552472527472	3.89492461538462	3.72687989010989	3.45702681318681	4.44850373626374	6.22538505494505	4.16815527472528	4.13165549450549	3.69313967032967	3.70830593406593	4.71476796703297	3.37638593406593	4.17589428571428	3.65427230769231	4.77536252747253	3.40522285714286	3.42628406593407	4.0648967032967	3.90891406593407	3.37393032967033	5.59946241758242	3.59831516483516	3.42909461538462	4.98075967032967	3.60748307692308	3.83902483516484	5.35816582417582	5.30903626373626	5.43495967032967	4.13143725274725	3.45281978021978	4.28292945054945	5.04440978021978	4.11899032967033	3.3776267032967
213715_s_at                	8.68808175824176	7.61428648351649	7.90696538461539	7.16622483516484	7.60353714285714	8.37984626373626	8.29938516483517	8.5473943956044	8.69732681318681	7.99054472527473	7.41365362637363	8.91438098901099	7.97139967032967	7.96300681318681	7.17435	8.37109868131868	8.36213175824176	8.31954241758242	7.80189175824176	7.63669175824176	8.59800961538462	8.62101637362637	8.91322516483517	6.97267692307692	8.78778824175824	8.39896813186814	8.63345747252747	8.49493774725275	6.42858670329671	6.83808648351648	7.78129736263737	6.71283598901099	8.15540285714285	6.55054428571428	7.80997703296703	6.4926	5.33452186813187	5.03828637362637	4.59931912087912	5.22602065934066	6.38356703296703	5.48960956043956	4.68828131868132	5.15556362637363	5.48295065934066	6.21323318681318	6.24642362637363	5.18722120879121	5.02334758241758	5.4880878021978	5.39867791208791	4.83339406593407	4.87133582417582	4.91645021978022	4.89570934065934	5.82828406593407	5.31452549450549	4.92047274725275	5.03651934065934	5.0532756043956	5.08656247252747	5.17274120879121	5.71130461538461	5.72865285714286	5.20719758241758	5.26613219780219	4.89781769230769	5.34780571428571	5.37068714285714	7.16515967032967
206651_s_at                	9.09625483516484	10.0303849450549	10.102208956044	7.69327065934066	10.2813637362637	7.88803120879121	10.1693207692308	9.62628340659341	10.9890241758242	8.17378989010989	10.4833945054945	9.54429648351649	8.28817956043956	10.3899912087912	9.59215340659341	10.8063626373626	8.83955681318681	10.1792586813187	9.02820714285714	10.4643626373626	9.48107758241758	9.59012989010989	9.78652692307692	8.4904932967033	8.9157854945055	9.85110384615385	9.74940043956044	9.12897186813187	8.46714263736264	8.17966340659341	9.26975978021978	9.39022329670329	10.924921978022	9.34792813186813	8.40957879120879	6.24692126373626	4.85343274725275	3.85154659340659	3.55449840659341	3.66654291208791	7.89763956043956	3.8810067032967	3.58830582417582	3.77814384615385	3.8721367032967	6.01599175824176	4.06413065934066	3.7967443956044	4.52464318681319	8.87443945054945	3.73653615384615	4.66173362637363	3.77217318681319	4.03453994505495	3.74490747252747	7.43239934065933	3.6971854945055	3.99488186813187	4.00666862637363	3.98178362637362	3.78512615384615	6.62501131868132	4.93618126373626	5.34553285714286	4.45783714285714	3.74724252747253	3.91303527472528	4.47565351648352	4.12205769230769	4.0648967032967
227178_at                  	8.44691175824176	7.67649824175824	8.00431164835165	7.38583197802198	8.37300923076923	7.31830835164835	8.16357714285714	7.86274406593407	8.15491461538462	8.3373043956044	8.22559967032967	8.2198834065934	8.51602725274725	8.64438681318682	7.93604054945055	8.01252736263736	7.21131813186813	8.31053956043956	7.87992	8.24393065934066	8.90850241758242	8.47216945054945	7.96300681318681	8.01090478021978	7.97481406593406	7.7337221978022	8.19900989010989	8.2615656043956	8.26229813186814	7.84956516483517	8.7506478021978	7.87858417582418	8.44631461538462	8.14514494505494	8.0710345054945	6.38210510989011	6.25494472527472	4.86139131868132	5.25881604395604	5.9582645054945	6.62162901098901	5.51444087912088	6.07803351648352	5.03994813186813	5.44020175824176	7.37021648351648	5.54494879120879	5.79951307692308	6.1363732967033	6.97580175824176	5.61645087912088	6.31261494505495	5.30137142857143	5.1672	6.82021538461539	6.51041241758242	5.37254285714286	4.82017340659341	5.56783054945055	5.92459901098901	5.07382307692308	6.34512318681319	5.80023417582418	5.81615840659341	6.22467186813187	5.97976956043956	5.96284516483516	6.00511747252748	6.50388131868132	6.08943065934066
1556579_s_at               	7.84291505494506	7.02377252747253	6.64614934065934	5.92409945054945	6.12516032967033	6.53842	7.20263032967033	7.46037384615384	6.96007164835165	7.62648978021978	7.70289164835165	6.22369175824176	6.95000010989011	5.67950428571429	6.04125604395604	6.42799769230769	7.28111395604396	6.67102406593407	6.01394912087912	5.82941681318681	7.05838197802198	7.26511923076923	6.36253252747253	6.79217065934066	7.6286543956044	6.31122368131868	7.08055351648351	7.28440076923077	4.67629615384615	6.10372230769231	7.08886824175824	5.70648263736264	5.92947241758242	7.16209406593406	7.21844131868132	4.21060461538462	3.60991197802198	4.67835901098901	3.92282	4.19295835164835	4.68545434065934	3.85064340659341	4.88480043956044	4.23583307692308	4.70094659340659	3.90769032967033	3.78009681318681	4.72907560439561	3.35741593406593	3.50120098901099	3.45281978021978	5.40735307692308	4.55879384615385	3.95766527472528	3.86737395604396	4.69381263736263	3.73638505494505	3.92131626373626	4.32688791208791	3.57896412087912	4.15087824175824	4.09519252747253	3.39594593406593	3.57704087912088	3.56353989010989	3.25251978021978	5.04084010989011	4.31720626373626	3.84311956043956	3.72827252747253
AFFX-HUMGAPDH/M33197_M_at  	12.4866681318681	12.3628461538462	12.4250681318681	12.2540131868132	12.2507494505494	12.5294681318681	12.148710989011	11.833289010989	12.0404846153846	12.1217956043956	12.4553989010989	12.1286362637363	12.3922175824176	12.396232967033	12.8637494505495	12.0558967032967	11.7248692307692	12.1450692307692	12.2507494505494	12.4819868131868	12.1815384615385	12.1989967032967	12.2808494505495	12.4118395604396	12.2137791208791	12.1627571428571	11.9266824175824	12.1143406593407	12.4642296703297	12.4118395604396	12.2507494505494	12.2438615384615	12.225089010989	12.0635527472527	12.141578021978	13.4372956043956	13.4952153846154	13.533332967033	14.1719758241758	13.9890879120879	13.6531241758242	13.9890879120879	14.0135043956044	13.5222571428571	13.5109065934066	13.3281681318681	13.3240615384615	14.0913758241758	13.7532983516484	13.2703472527472	13.0549604395604	13.6088043956044	14.3432208791209	13.6841659340659	13.5167923076923	13.9353956043956	13.731021978022	13.9446681318681	13.7722659340659	13.5851714285714	13.9890879120879	13.6403384615385	13.7722659340659	13.4121857142857	12.2365703296703	13.5394032967033	13.4790648351648	13.4897549450549	13.3982593406593	13.4171417582418
204026_s_at                	5.25669307692308	6.67158692307692	6.28111131868132	7.38440054945055	6.22327758241758	6.36680593406593	4.84763802197802	5.47606362637363	6.42248065934066	5.76623747252747	6.21095714285715	5.82721923076923	5.95990362637362	5.88674153846154	7.06918307692308	6.04682494505495	7.11483769230769	5.92723648351648	6.40691175824176	6.43037054945055	5.72985802197802	6.21055747252747	6.32939054945055	5.77663681318681	5.20616247252747	5.92143879120879	5.15618230769231	5.54669054945055	3.94989637362637	7.48401494505494	6.08650736263736	6.35973362637363	6.21459043956044	5.96883131868132	5.0552732967033	8.63438791208791	7.95266054945055	9.69095659340659	9.36247846153846	9.0991004945055	7.29342230769231	8.51235516483516	10.0458045054945	9.64451032967033	9.94740857142857	7.69906285714286	7.93459197802198	8.57918967032967	8.57117824175824	8.76748142857143	9.05634835164835	9.15352626373627	9.17662670329671	9.37268241758242	9.87733406593407	9.5603121978022	8.42948769230769	9.89414956043956	8.95168824175824	8.44806208791209	9.15191747252747	9.35399263736264	7.97093296703297	9.8159189010989	8.78392736263736	7.02153747252747	9.76249406593407	9.06714241758242	8.80655758241758	8.79373065934066
1554408_a_at               	5.54582362637363	6.70575329670329	6.11467868131868	6.49517054945055	5.91108802197802	5.93469285714286	6.0171156043956	5.63018615384615	6.12403296703297	5.86857384615385	5.62839494505494	6.27732659340659	5.62166428571429	5.52687461538462	6.28814197802198	6.37157098901099	6.3308867032967	6.00915736263736	6.24455263736264	6.22157417582418	5.60475582417582	6.24174835164835	5.87390505494506	6.08705824175825	6.60262417582417	5.69581230769231	5.89661791208791	5.81925021978022	5.08873208791209	6.56776054945055	6.27635153846154	6.25297307692308	5.83703461538462	5.61824428571428	5.1314156043956	9.67054098901099	8.66398230769231	9.87613604395605	9.95808956043955	9.45234615384615	8.25657901098901	8.36264571428572	10.1751962087912	8.89979494505494	9.4347767032967	7.54892571428571	8.69520384615385	8.46103252747253	8.65588736263736	7.61150758241758	8.87048637362637	9.16721186813187	9.24699186813187	10.6080934065934	8.57317549450549	9.15234230769231	8.14990043956044	10.5370483516483	9.57043945054945	8.08342065934066	9.67289714285714	10.1147750549451	7.74185340659341	9.46246021978022	8.64153472527472	8.39896813186814	9.8728156043956	8.80713956043956	9.06601318681319	8.35335725274725
228967_at                  	8.36345252747252	7.90901472527472	8.92004087912088	8.21148824175824	7.79275813186813	7.97113835164835	8.74304175824176	8.33321395604395	8.58033571428571	8.58481241758242	7.91028571428572	8.90659769230769	7.83205208791209	8.2108043956044	7.05702494505494	7.94643978021978	7.94355637362637	8.90209692307692	7.95754274725275	7.96351681318681	7.9962456043956	9.17295395604396	8.40905230769231	7.34893318681318	7.83008769230769	8.04671593406593	8.85092571428571	8.77618538461538	8.31487659340659	7.76863065934066	7.79549879120879	7.73890978021978	7.66758714285714	7.85490384615385	8.38383582417582	6.89490197802198	5.76039681318681	5.47839241758242	5.99806791208791	6.12620417582418	6.94982208791209	6.58212252747253	6.76903879120879	5.95634318681319	5.89095241758242	6.48292527472527	5.73125483516483	5.84730076923077	6.37140142857143	6.33128	5.50682978021978	6.15080681318681	7.57461175824176	5.66916703296703	5.76222879120879	6.53396516483517	6.39844571428571	7.3073321978022	5.86237686813187	5.8411634065934	6.51193758241758	6.4464489010989	6.16143703296703	6.04345274725275	6.19469637362638	6.2243056043956	6.60287208791209	6.04843373626373	6.29939978021978	6.92720252747253
222717_at                  	10.1524462637363	9.50979318681318	9.43666252747253	9.1776210989011	9.68044593406594	9.12857274725275	10.721178021978	10.3565714285714	9.51133659340659	10.327332967033	9.59750879120879	10.9318681318681	9.85473505494505	9.34523604395605	8.75008483516483	9.89981285714286	9.753255	10.3626296703297	8.92069098901099	9.56164598901099	10.4597681318681	10.5242461538462	9.69962296703296	9.49391824175824	9.72765802197802	10.0198764835165	9.73068296703297	9.93204670329671	8.56011043956044	9.47392373626374	10.3936813186813	9.83235285714286	10.5917351648352	10.4092527472527	10.1729647252747	6.74434901098901	7.28948824175824	6.57864747252748	5.26077879120879	7.37875043956044	8.77853450549451	5.78072945054945	6.36334340659341	6.14962098901099	5.94192824175824	7.09075923076923	5.43668637362637	5.51923318681319	5.35744923076923	7.42357142857143	6.85839131868132	7.14181505494506	4.75466021978022	5.94824505494505	5.12449681318681	8.40567175824176	5.17109120879121	5.26659604395605	5.70860582417582	6.24070912087912	5.10567043956044	6.00677758241758	6.17178714285714	6.36431395604396	7.72939263736264	6.20999450549451	6.07160186813187	5.85303208791209	5.64958263736264	7.47690296703296
209710_at                  	9.97493923076923	8.74432714285714	8.33762	8.15114131868132	8.77789076923077	8.18895472527473	8.5331489010989	8.90968769230769	8.61882714285714	9.12546406593407	7.64087406593407	9.82485912087912	8.87278010989011	8.37947505494505	7.74700868131868	9.06483049450549	8.97844813186813	7.94449098901099	8.59676791208791	8.11241516483517	8.4942478021978	8.71955857142857	9.01159912087913	8.56198604395604	9.20840318681319	8.87989703296703	8.7026145054945	9.22862868131868	8.00830934065934	7.91093362637362	8.87048637362637	8.80072252747253	8.7172654945055	9.03535637362637	8.85795857142857	7.14233868131869	6.67756032967033	6.04283483516484	6.87171274725275	6.78440967032967	7.10179164835165	6.64269186813187	6.09477263736264	6.48594857142857	6.5111978021978	7.1921232967033	7.35297505494505	6.45834230769231	6.04755010989011	7.62062395604396	7.44751901098901	5.98131648351648	6.09701274725275	7.06757472527473	6.94321758241758	6.50291879120879	6.66950175824176	6.39498736263736	6.18094802197802	7.53956406593407	7.12012186813187	6.25068758241758	6.31021857142857	6.74321912087912	7.26915417582417	6.61085648351648	6.0584889010989	5.48790186813187	6.58826901098901	6.92639197802198
212581_x_at                	12.8488494505495	12.5834076923077	12.6199340659341	12.7461450549451	12.3677901098901	12.7336258241758	12.1687637362637	12.520943956044	12.3794549450549	12.2609230769231	12.6665263736264	12.3114802197802	12.5564912087912	12.5479989010989	13.0596131868132	12.4595351648352	12.4642296703297	12.4210582417582	12.6484967032967	12.6061417582418	12.3489978021978	12.400132967033	12.8032324175824	12.5166714285714	12.4285373626374	12.4469527472527	12.4553989010989	12.5338175824176	12.7955923076923	12.6527725274725	12.3884934065934	12.3843307692308	12.3794549450549	12.2099120879121	12.4512296703297	13.6145835164835	13.4790648351648	13.5793681318681	14.2419945054945	13.9544461538462	13.7246978021978	13.8139736263736	14.074756043956	13.6025527472527	13.5222571428571	13.5673406593407	13.3330516483517	14.0440307692308	13.7874428571429	13.556589010989	13.1267417582418	13.7403181318681	14.1276230769231	13.7874428571429	13.556589010989	13.8478538461538	13.800943956044	14.0004252747253	13.7492571428571	13.6659714285714	14.0135043956044	13.7798736263736	13.8213714285714	13.5851714285714	12.400132967033	13.6726065934066	13.5851714285714	13.4838263736264	13.533332967033	13.6210340659341
222738_at                  	7.21905428571428	6.28743758241758	6.74749307692308	5.77285065934066	6.43674340659341	6.3701043956044	7.07809252747253	7.23492714285714	7.01250923076923	7.0695289010989	5.9433878021978	6.98526087912088	6.73280747252747	6.53634175824176	5.32120357142857	6.72482879120879	7.6252389010989	6.79564758241758	6.74178725274725	6.71628153846154	6.47072703296703	6.95997758241758	6.74070384615384	5.77611340659341	6.88772065934066	6.76719769230769	7.09490197802198	7.1211121978022	5.54515384615385	6.63051241758242	7.09970461538462	6.34686043956044	7.66136802197802	7.29447087912088	6.98012956043956	5.16043032967033	5.13310846153846	3.12721428571429	3.55711956043956	4.28095824175824	5.50256054945055	4.58108879120879	3.32560681318681	3.39978197802198	4.04417461538462	4.52726153846154	3.56517758241758	4.19014571428572	5.38812549450549	4.77648362637363	4.88896087912088	4.0262089010989	4.25531010989011	3.33778296703297	4.08716857142857	4.60351538461538	4.52954021978022	3.60374296703297	4.07752027472528	4.48473769230769	3.27515945054945	4.33396296703297	4.76994857142857	4.91867076923077	4.81837505494505	4.46983263736264	3.82010978021978	3.6177310989011	3.79182164835165	5.52217318681319
217398_x_at                	12.717310989011	12.4952868131868	12.5166714285714	12.6973373626374	12.1989967032967	12.5788505494506	12.0936296703297	12.4080351648352	12.0698230769231	12.1450692307692	12.504467032967	12.2214164835165	12.4734153846154	12.3794549450549	12.9414736263736	12.2099120879121	12.1527538461538	12.247032967033	12.4952868131868	12.4553989010989	12.2609230769231	12.3114802197802	12.6245164835165	12.4734153846154	12.2099120879121	12.3420362637363	12.3317230769231	12.3236659340659	12.6245164835165	12.504467032967	12.2961494505495	12.2402868131868	12.3843307692308	12.141578021978	12.2180241758242	13.4171417582418	13.3642472527473	13.4739615384615	14.107778021978	13.9446681318681	13.6145835164835	13.6403384615385	13.9544461538462	13.5270296703297	13.4790648351648	13.3435956043956	13.1911087912088	13.9890879120879	13.6777076923077	13.1951637362637	13.0596131868132	13.6531241758242	14.0135043956044	13.6777076923077	13.4952153846154	13.7874428571429	13.6997340659341	13.8648351648352	13.6915538461538	13.5510879120879	13.9136758241758	13.5363681318681	13.6915538461538	13.4688483516484	12.3317230769231	13.5729296703297	13.4867906593407	13.3545373626374	13.3642472527473	13.3685934065934
224061_at                  	10.1065724175824	9.8703721978022	9.43201472527472	9.21618901098901	10.0283367032967	9.47392373626374	10.3066884615385	10.0071191208791	10.5948274725275	9.84807285714286	9.17421901098901	10.2846747252747	9.1761956043956	9.03685164835165	9.90332571428571	10.8281582417582	9.9843732967033	10.4804505494505	9.90590626373626	9.43099835164835	10.1212110989011	9.06949362637362	10.687745054945	10.0092917582418	9.73849692307693	9.55576263736264	10.3730813186813	10.342	8.87726395604396	8.66934274725274	9.56839648351648	9.38023252747252	9.4496132967033	10.329010989011	9.3574867032967	7.62267230769231	6.80548071428571	4.35434269230769	5.00714362637363	7.12533802197802	7.87023835164835	5.37929142857143	4.91175560439561	5.67083340659341	5.14980318681319	7.81759010989011	5.07579582417582	6.20397318681319	5.0185267032967	7.9650921978022	5.89919626373626	6.47527505494506	5.2820567032967	4.97901703296703	5.19391802197802	7.52022549450549	6.10755318681319	4.28645708791209	4.30104340659341	6.58790571428572	4.85979406593407	5.45934351648352	5.50629516483517	5.29177901098901	6.87882626373626	5.97149626373626	5.68861241758242	5.03367862637363	5.89537714285715	6.64810703296703
201577_at                  	8.48332934065934	9.10859868131868	8.96070197802198	8.65882329670329	8.64760472527473	9.13272967032967	8.58718813186813	8.14059945054945	8.79202263736264	8.92004087912088	8.4564643956044	8.74813549450549	8.67847	9.38206186813187	9.68755076923077	8.82849703296703	9.14494241758242	8.6004289010989	8.89650714285714	8.77267164835165	8.21266967032967	8.04385648351648	8.45056395604396	9.02820714285714	8.3426610989011	8.52883681318681	8.62609120879121	8.20952186813187	10.4121263736264	9.36452978021978	8.3223510989011	8.63406043956044	8.25609043956044	8.3505134065934	8.79948758241759	9.61683208791209	10.280545054945	11.1706417582418	10.835421978022	10.8281582417582	10.1043033516484	10.4717571428571	12.0900230769231	10.9757703296703	10.7154989010989	9.9515643956044	10.3785571428571	10.1567391208791	10.9269879120879	10.1189605494506	11.4769791208791	10.3652791208791	11.0275461538462	11.3575142857143	11.0161945054945	10.9451637362637	10.012304010989	11.0608714285714	10.3374978021978	10.0126514285714	11.0563747252747	10.8920747252747	10.2797857142857	11.2253791208791	10.5528725274725	10.5233307692308	10.8156456043956	10.6265747252747	10.8776131868132	10.2044946153846
219918_s_at                	3.59556274725275	3.6749278021978	4.11489989010989	4.07407714285714	3.62707318681319	3.79229989010989	3.41088153846154	3.56678703296703	4.42485604395604	3.39742005494506	3.70957593406593	3.60661087912088	3.73378417582418	3.62272945054945	4.8119232967033	3.42068098901099	3.93715263736264	4.06738478021978	4.25598318681319	3.69751087912088	3.88558813186813	4.21335945054945	3.67171076923077	3.6482443956044	3.51293956043956	4.45175093406593	3.65189247252747	3.29101461538462	3.38108263736264	4.04702483516484	4.01786318681319	3.60328087912088	3.85843846153846	3.44734659340659	3.39028461538462	7.9948989010989	5.17639604395604	8.54079956043956	8.64617857142857	8.62762769230769	6.43573357142857	6.30589362637363	8.55541483516484	8.62521076923077	9.01560142857143	6.24854967032967	7.54237263736264	7.39158406593407	7.29223626373627	7.59198736263736	9.05494208791209	8.49263714285714	8.41670153846154	8.3741078021978	7.60099714285714	8.34492164835165	6.80947307692308	8.18124043956044	7.4437821978022	6.97150736263736	8.17126307692308	8.53585307692308	6.92701340659341	7.95348296703297	6.9527789010989	6.5451378021978	8.31537098901099	6.27297664835165	6.55301021978022	6.71691868131868
229308_at                  	8.08018571428572	8.02006846153846	8.07157285714286	8.05613252747253	7.66735857142857	7.02110461538462	7.97505087912088	8.77853450549451	8.07452054945055	8.22983483516484	7.11442131868132	7.64041472527472	7.72005483516483	7.53758901098901	6.78050241758242	8.6044021978022	8.6296756043956	7.76431318681319	7.82731637362637	7.50220307692308	7.90426615384616	8.41955263736263	7.73294934065934	6.67780021978022	7.60329791208791	8.03493868131868	7.74543571428572	8.55710505494505	5.86061324175824	8.00290010989011	8.0118389010989	7.44493692307692	8.1653289010989	7.9328310989011	8.30747758241758	5.14271901098901	5.25637065934066	3.41820164835165	4.26593351648352	4.61519351648352	6.18344747252747	3.56750340659341	2.92003241758242	3.46548835164835	3.69487747252747	5.53001945054945	3.54441494505495	5.30184241758242	5.96903010989011	6.58212252747253	4.97222989010989	4.50368604395605	4.49389593406593	3.97872148351648	3.54150285714286	4.76812571428571	4.39681274725275	4.19976406593407	3.52886032967033	6.82962857142857	3.64329472527473	4.14294703296703	4.37674450549451	3.89010021978022	4.18309560439561	3.41317307692308	4.26132065934066	4.12165912087912	3.34667153846154	4.31053384615385
223623_at                  	9.55240142857143	8.03717296703297	10.2536537362637	8.94941296703296	8.99159054945055	8.46599824175824	9.15274296703297	10.4581087912088	8.91512505494505	9.36452978021978	9.55166043956044	8.61266582417582	8.7273421978022	8.8032767032967	7.03852912087912	8.91790230769231	8.24789362637363	10.1442793406593	8.17551923076923	8.93677142857143	9.58600967032967	8.84620296703297	10.6296054945055	9.85579637362637	8.9227521978022	8.66366637362637	9.91674857142858	9.27266956043956	7.76007703296704	8.97019912087912	8.28325813186813	10.078591978022	9.00556697802198	9.6405989010989	9.25414483516484	7.5367821978022	5.7203010989011	4.96306054945055	4.44431538461539	6.77864351648352	7.17079736263736	4.62287428571429	3.74544692307692	6.6816721978022	6.96159703296703	4.80914296703297	4.10537785714286	4.41160406593407	4.6312732967033	6.13275725274725	4.61226527472528	4.61247087912088	4.85880571428571	3.57793252747253	4.26022296703297	5.25592351648352	5.63469791208791	4.6848132967033	4.27249505494505	4.74677494505494	4.67525	4.32431615384615	6.53611989010989	4.13872901098901	5.79029472527473	4.3084056043956	5.13619351648352	4.60978076923077	4.90453538461539	7.70083527472527
